Preferred_Name	Name	Source
ER3413_2553	bamC	Gene Name
ER3413_2553	b2477	RefSeq Protein ID
ER3413_2554	ER3413_2554	Ensembl Gene ID
ER3413_2554	AIZ52292	Ensembl Protein ID
ER3413_2554	dapA	Gene Name
ER3413_2554	b2478	RefSeq Protein ID
ER3413_2555	ER3413_2555	Ensembl Gene ID
ER3413_2555	AIZ52293	Ensembl Protein ID
ER3413_2555	gcvR	Gene Name
ER3413_2555	b2479	RefSeq Protein ID
ER3413_2556	ER3413_2556	Ensembl Gene ID
ER3413_2556	AIZ52294	Ensembl Protein ID
ER3413_2556	bcp	Gene Name
ER3413_2556	b2480	RefSeq Protein ID
ER3413_2557	ER3413_2557	Ensembl Gene ID
ER3413_2557	AIZ52295	Ensembl Protein ID
ER3413_2557	hyfA	Gene Name
ER3413_2557	b2481	RefSeq Protein ID
ER3413_2558	ER3413_2558	Ensembl Gene ID
ER3413_2558	AIZ52296	Ensembl Protein ID
ER3413_2558	hyfB	Gene Name
ER3413_2558	b2482	RefSeq Protein ID
ER3413_2559	ER3413_2559	Ensembl Gene ID
ER3413_2559	AIZ52297	Ensembl Protein ID
ER3413_2559	hyfC	Gene Name
ER3413_2559	b2483	RefSeq Protein ID
ER3413_2560	ER3413_2560	Ensembl Gene ID
ER3413_2560	AIZ52299	Ensembl Protein ID
ER3413_2560	hyfD	Gene Name
ER3413_2560	b2484	RefSeq Protein ID
ER3413_2561	ER3413_2561	Ensembl Gene ID
ER3413_2561	AIZ52300	Ensembl Protein ID
ER3413_2561	hyfE	Gene Name
ER3413_2561	b2485	RefSeq Protein ID
ER3413_2562	ER3413_2562	Ensembl Gene ID
ER3413_2562	AIZ52301	Ensembl Protein ID
ER3413_2562	hyfF	Gene Name
ER3413_2562	b2486	RefSeq Protein ID
ER3413_2563	ER3413_2563	Ensembl Gene ID
ER3413_2563	AIZ52302	Ensembl Protein ID
ER3413_2563	hyfG	Gene Name
ER3413_2563	b2487	RefSeq Protein ID
ER3413_2564	ER3413_2564	Ensembl Gene ID
ER3413_2564	AIZ52303	Ensembl Protein ID
ER3413_2564	hyfH	Gene Name
ER3413_2564	b2488	RefSeq Protein ID
ER3413_2565	ER3413_2565	Ensembl Gene ID
ER3413_2565	AIZ52304	Ensembl Protein ID
ER3413_2565	hyfI	Gene Name
ER3413_2565	b2489	RefSeq Protein ID
ER3413_2566	ER3413_2566	Ensembl Gene ID
ER3413_2566	AIZ52305	Ensembl Protein ID
ER3413_2566	hyfJ	Gene Name
ER3413_2566	b2490	RefSeq Protein ID
ER3413_2567	ER3413_2567	Ensembl Gene ID
ER3413_2567	AIZ52306	Ensembl Protein ID
ER3413_2567	hyfR	Gene Name
ER3413_2567	b2491	RefSeq Protein ID
ER3413_2568	ER3413_2568	Ensembl Gene ID
ER3413_2568	AIZ52307	Ensembl Protein ID
ER3413_2568	focB	Gene Name
ER3413_2568	b2492	RefSeq Protein ID
ER3413_2569	ER3413_2569	Ensembl Gene ID
ER3413_2569	AIZ52308	Ensembl Protein ID
ER3413_2569	yfgO	Gene Name
ER3413_2569	b2493	RefSeq Protein ID
ER3413_2570	ER3413_2570	Ensembl Gene ID
ER3413_2570	AIZ52309	Ensembl Protein ID
ER3413_2570	yfgC	Gene Name
ER3413_2570	b2494	RefSeq Protein ID
ER3413_2571	ER3413_2571	Ensembl Gene ID
ER3413_2571	AIZ52310	Ensembl Protein ID
ER3413_2571	yfgD	Gene Name
ER3413_2571	b2495	RefSeq Protein ID
ER3413_2572	ER3413_2572	Ensembl Gene ID
ER3413_2572	AIZ52311	Ensembl Protein ID
ER3413_2572	hda	Gene Name
ER3413_2572	b2496	RefSeq Protein ID
ER3413_2573	ER3413_2573	Ensembl Gene ID
ER3413_2573	AIZ52312	Ensembl Protein ID
ER3413_2573	uraA	Gene Name
ER3413_2573	b2497	RefSeq Protein ID
ER3413_2574	ER3413_2574	Ensembl Gene ID
ER3413_2574	AIZ52313	Ensembl Protein ID
ER3413_2574	upp	Gene Name
ER3413_2574	b2498	RefSeq Protein ID
ER3413_2576	ER3413_2576	Ensembl Gene ID
ER3413_2576	AIZ52314	Ensembl Protein ID
ER3413_2576	purM	Gene Name
ER3413_2576	b2499	RefSeq Protein ID
ER3413_2577	ER3413_2577	Ensembl Gene ID
ER3413_2577	AIZ52315	Ensembl Protein ID
ER3413_2577	purN	Gene Name
ER3413_2577	b2500	RefSeq Protein ID
ER3413_2578	ER3413_2578	Ensembl Gene ID
ER3413_2578	AIZ52316	Ensembl Protein ID
ER3413_2578	ppk	Gene Name
ER3413_2578	b2501	RefSeq Protein ID
ER3413_2579	ER3413_2579	Ensembl Gene ID
ER3413_2579	AIZ52317	Ensembl Protein ID
ER3413_2579	ppx	Gene Name
ER3413_2579	b2502	RefSeq Protein ID
ER3413_2580	ER3413_2580	Ensembl Gene ID
ER3413_2580	AIZ52319	Ensembl Protein ID
ER3413_2580	yfgF	Gene Name
ER3413_2580	b2503	RefSeq Protein ID
ER3413_2582	ER3413_2582	Ensembl Gene ID
ER3413_2582	AIZ52320	Ensembl Protein ID
ER3413_2582	yfgG	Gene Name
ER3413_2582	b2504	RefSeq Protein ID
ER3413_2583	ER3413_2583	Ensembl Gene ID
ER3413_2583	AIZ52321	Ensembl Protein ID
ER3413_2583	yfgH	Gene Name
ER3413_2583	b2505	RefSeq Protein ID
ER3413_2584	ER3413_2584	Ensembl Gene ID
ER3413_2584	AIZ52322	Ensembl Protein ID
ER3413_2584	yfgI	Gene Name
ER3413_2584	b2506	RefSeq Protein ID
ER3413_2585	ER3413_2585	Ensembl Gene ID
ER3413_2585	AIZ52323	Ensembl Protein ID
ER3413_2585	guaA	Gene Name
ER3413_2585	b2507	RefSeq Protein ID
ER3413_2586	ER3413_2586	Ensembl Gene ID
ER3413_2586	AIZ52324	Ensembl Protein ID
ER3413_2586	guaB	Gene Name
ER3413_2586	b2508	RefSeq Protein ID
ER3413_2589	ER3413_2589	Ensembl Gene ID
ER3413_2589	AIZ52326	Ensembl Protein ID
ER3413_2589	xseA	Gene Name
ER3413_2589	b2509	RefSeq Protein ID
ER3413_2588	ER3413_2588	Ensembl Gene ID
ER3413_2588	AIZ52325	Ensembl Protein ID
ER3413_2588	yfgJ	Gene Name
ER3413_2588	b2510	RefSeq Protein ID
ER3413_2590	ER3413_2590	Ensembl Gene ID
ER3413_2590	AIZ52328	Ensembl Protein ID
ER3413_2590	der	Gene Name
ER3413_2590	b2511	RefSeq Protein ID
ER3413_2591	ER3413_2591	Ensembl Gene ID
ER3413_2591	AIZ52329	Ensembl Protein ID
ER3413_2591	bamB	Gene Name
ER3413_2591	b2512	RefSeq Protein ID
ER3413_2592	ER3413_2592	Ensembl Gene ID
ER3413_2592	AIZ52330	Ensembl Protein ID
ER3413_2592	yfgM	Gene Name
ER3413_2592	b2513	RefSeq Protein ID
ER3413_2593	ER3413_2593	Ensembl Gene ID
ER3413_2593	AIZ52331	Ensembl Protein ID
ER3413_2593	hisS	Gene Name
ER3413_2593	b2514	RefSeq Protein ID
ER3413_2594	ER3413_2594	Ensembl Gene ID
ER3413_2594	AIZ52332	Ensembl Protein ID
ER3413_2594	ispG	Gene Name
ER3413_2594	b2515	RefSeq Protein ID
ER3413_2595	ER3413_2595	Ensembl Gene ID
ER3413_2595	AIZ52333	Ensembl Protein ID
ER3413_2595	rodZ	Gene Name
ER3413_2595	b2516	RefSeq Protein ID
ER3413_2596	ER3413_2596	Ensembl Gene ID
ER3413_2596	AIZ52334	Ensembl Protein ID
ER3413_2596	rlmN	Gene Name
ER3413_2596	b2517	RefSeq Protein ID
ER3413_2597	ER3413_2597	Ensembl Gene ID
ER3413_2597	AIZ52335	Ensembl Protein ID
ER3413_2597	ndk	Gene Name
ER3413_2597	b2518	RefSeq Protein ID
ER3413_2598	ER3413_2598	Ensembl Gene ID
ER3413_2598	AIZ52336	Ensembl Protein ID
ER3413_2598	pbpC	Gene Name
ER3413_2598	b2519	RefSeq Protein ID
ER3413_2599	ER3413_2599	Ensembl Gene ID
ER3413_2599	AIZ52337	Ensembl Protein ID
ER3413_2599	yfhM	Gene Name
ER3413_2599	b2520	RefSeq Protein ID
ER3413_2600	ER3413_2600	Ensembl Gene ID
ER3413_2600	AIZ52339	Ensembl Protein ID
ER3413_2600	sseA	Gene Name
ER3413_2600	b2521	RefSeq Protein ID
ER3413_2603	ER3413_2603	Ensembl Gene ID
ER3413_2603	AIZ52340	Ensembl Protein ID
ER3413_2603	sseB	Gene Name
ER3413_2603	b2522	RefSeq Protein ID
ER3413_2604	ER3413_2604	Ensembl Gene ID
ER3413_2604	AIZ52341	Ensembl Protein ID
ER3413_2604	pepB	Gene Name
ER3413_2604	b2523	RefSeq Protein ID
ER3413_2605	ER3413_2605	Ensembl Gene ID
ER3413_2605	AIZ52342	Ensembl Protein ID
ER3413_2605	iscX	Gene Name
ER3413_2605	b2524	RefSeq Protein ID
ER3413_2606	ER3413_2606	Ensembl Gene ID
ER3413_2606	AIZ52343	Ensembl Protein ID
ER3413_2606	fdx	Gene Name
ER3413_2606	b2525	RefSeq Protein ID
ER3413_2607	ER3413_2607	Ensembl Gene ID
ER3413_2607	AIZ52344	Ensembl Protein ID
ER3413_2607	hscA	Gene Name
ER3413_2607	b2526	RefSeq Protein ID
ER3413_2608	ER3413_2608	Ensembl Gene ID
ER3413_2608	AIZ52345	Ensembl Protein ID
ER3413_2608	hscB	Gene Name
ER3413_2608	b2527	RefSeq Protein ID
ER3413_2610	ER3413_2610	Ensembl Gene ID
ER3413_2610	AIZ52346	Ensembl Protein ID
ER3413_2610	iscA	Gene Name
ER3413_2610	b2528	RefSeq Protein ID
ER3413_2611	ER3413_2611	Ensembl Gene ID
ER3413_2611	AIZ52347	Ensembl Protein ID
ER3413_2611	iscU	Gene Name
ER3413_2611	b2529	RefSeq Protein ID
ER3413_2612	ER3413_2612	Ensembl Gene ID
ER3413_2612	AIZ52348	Ensembl Protein ID
ER3413_2612	iscS	Gene Name
ER3413_2612	b2530	RefSeq Protein ID
ER3413_2613	ER3413_2613	Ensembl Gene ID
ER3413_2613	AIZ52349	Ensembl Protein ID
ER3413_2613	iscR	Gene Name
ER3413_2613	b2531	RefSeq Protein ID
ER3413_2614	ER3413_2614	Ensembl Gene ID
ER3413_2614	AIZ52350	Ensembl Protein ID
ER3413_2614	trmJ	Gene Name
ER3413_2614	b2532	RefSeq Protein ID
ER3413_2615	ER3413_2615	Ensembl Gene ID
ER3413_2615	AIZ52351	Ensembl Protein ID
ER3413_2615	suhB	Gene Name
ER3413_2615	b2533	RefSeq Protein ID
ER3413_2616	ER3413_2616	Ensembl Gene ID
ER3413_2616	AIZ52352	Ensembl Protein ID
ER3413_2616	yfhR	Gene Name
ER3413_2616	b2534	RefSeq Protein ID
ER3413_2618	ER3413_2618	Ensembl Gene ID
ER3413_2618	AIZ52354	Ensembl Protein ID
ER3413_2618	csiE	Gene Name
ER3413_2618	b2535	RefSeq Protein ID
ER3413_2617	ER3413_2617	Ensembl Gene ID
ER3413_2617	AIZ52353	Ensembl Protein ID
ER3413_2617	hcaT	Gene Name
ER3413_2617	b2536	RefSeq Protein ID
ER3413_4610	ER3413_4610	Ensembl Gene ID
ER3413_4610	AIZ54283	Ensembl Protein ID
ER3413_4610	iroK	Gene Name
ER3413_4610	b4706	RefSeq Protein ID
ER3413_2619	ER3413_2619	Ensembl Gene ID
ER3413_2619	AIZ52355	Ensembl Protein ID
ER3413_2619	hcaR	Gene Name
ER3413_2619	b2537	RefSeq Protein ID
ER3413_2620	ER3413_2620	Ensembl Gene ID
ER3413_2620	AIZ52357	Ensembl Protein ID
ER3413_2620	hcaE	Gene Name
ER3413_2620	b2538	RefSeq Protein ID
ER3413_2621	ER3413_2621	Ensembl Gene ID
ER3413_2621	AIZ52358	Ensembl Protein ID
ER3413_2621	hcaF	Gene Name
ER3413_2621	b2539	RefSeq Protein ID
ER3413_2622	ER3413_2622	Ensembl Gene ID
ER3413_2622	AIZ52359	Ensembl Protein ID
ER3413_2622	hcaC	Gene Name
ER3413_2622	b2540	RefSeq Protein ID
ER3413_2623	ER3413_2623	Ensembl Gene ID
ER3413_2623	AIZ52360	Ensembl Protein ID
ER3413_2623	hcaB	Gene Name
ER3413_2623	b2541	RefSeq Protein ID
ER3413_2624	ER3413_2624	Ensembl Gene ID
ER3413_2624	AIZ52361	Ensembl Protein ID
ER3413_2624	hcaD	Gene Name
ER3413_2624	b2542	RefSeq Protein ID
ER3413_2625	ER3413_2625	Ensembl Gene ID
ER3413_2625	AIZ52362	Ensembl Protein ID
ER3413_2625	yphA	Gene Name
ER3413_2625	b2543	RefSeq Protein ID
ER3413_2626	ER3413_2626	Ensembl Gene ID
ER3413_2626	AIZ52363	Ensembl Protein ID
ER3413_2626	yphB	Gene Name
ER3413_2626	b2544	RefSeq Protein ID
ER3413_2627	ER3413_2627	Ensembl Gene ID
ER3413_2627	AIZ52364	Ensembl Protein ID
ER3413_2627	yphC	Gene Name
ER3413_2627	b2545	RefSeq Protein ID
ER3413_2628	ER3413_2628	Ensembl Gene ID
ER3413_2628	AIZ52365	Ensembl Protein ID
ER3413_2628	yphD	Gene Name
ER3413_2628	b2546	RefSeq Protein ID
ER3413_2629	ER3413_2629	Ensembl Gene ID
ER3413_2629	AIZ52366	Ensembl Protein ID
ER3413_2629	yphE	Gene Name
ER3413_2629	b2547	RefSeq Protein ID
ER3413_2630	ER3413_2630	Ensembl Gene ID
ER3413_2630	AIZ52367	Ensembl Protein ID
ER3413_2630	yphF	Gene Name
ER3413_2630	b2548	RefSeq Protein ID
ER3413_2631	ER3413_2631	Ensembl Gene ID
ER3413_2631	AIZ52368	Ensembl Protein ID
ER3413_2631	yphG	Gene Name
ER3413_2631	b2549	RefSeq Protein ID
ER3413_2632	ER3413_2632	Ensembl Gene ID
ER3413_2632	AIZ52369	Ensembl Protein ID
ER3413_2632	yphH	Gene Name
ER3413_2632	b2550	RefSeq Protein ID
ER3413_2633	ER3413_2633	Ensembl Gene ID
ER3413_2633	AIZ52370	Ensembl Protein ID
ER3413_2633	glyA	Gene Name
ER3413_2633	b2551	RefSeq Protein ID
ER3413_2634	ER3413_2634	Ensembl Gene ID
ER3413_2634	AIZ52371	Ensembl Protein ID
ER3413_2634	hmp	Gene Name
ER3413_2634	b2552	RefSeq Protein ID
ER3413_2635	ER3413_2635	Ensembl Gene ID
ER3413_2635	AIZ52372	Ensembl Protein ID
ER3413_2635	glnB	Gene Name
ER3413_2635	b2553	RefSeq Protein ID
ER3413_2636	ER3413_2636	Ensembl Gene ID
ER3413_2636	AIZ52373	Ensembl Protein ID
ER3413_2636	glrR	Gene Name
ER3413_2636	b2554	RefSeq Protein ID
ER3413_2637	ER3413_2637	Ensembl Gene ID
ER3413_2637	AIZ52374	Ensembl Protein ID
ER3413_2637	yfhG	Gene Name
ER3413_2637	b2555	RefSeq Protein ID
ER3413_2638	ER3413_2638	Ensembl Gene ID
ER3413_2638	AIZ52375	Ensembl Protein ID
ER3413_2638	glrK	Gene Name
ER3413_2638	b2556	RefSeq Protein ID
ER3413_2639	ER3413_2639	Ensembl Gene ID
ER3413_2639	AIZ52376	Ensembl Protein ID
ER3413_2639	purL	Gene Name
ER3413_2639	b2557	RefSeq Protein ID
ER3413_2641	ER3413_2641	Ensembl Gene ID
ER3413_2641	AIZ52378	Ensembl Protein ID
ER3413_2641	mltF	Gene Name
ER3413_2641	b2558	RefSeq Protein ID
ER3413_2640	ER3413_2640	Ensembl Gene ID
ER3413_2640	AIZ52377	Ensembl Protein ID
ER3413_2640	tadA	Gene Name
ER3413_2640	b2559	RefSeq Protein ID
ER3413_2642	ER3413_2642	Ensembl Gene ID
ER3413_2642	AIZ52379	Ensembl Protein ID
ER3413_2642	pgpC	Gene Name
ER3413_2642	b2560	RefSeq Protein ID
ER3413_2643	ER3413_2643	Ensembl Gene ID
ER3413_2643	AIZ52380	Ensembl Protein ID
ER3413_2643	yfhH	Gene Name
ER3413_2643	b2561	RefSeq Protein ID
ER3413_2644	ER3413_2644	Ensembl Gene ID
ER3413_2644	AIZ52381	Ensembl Protein ID
ER3413_2644	yfhL	Gene Name
ER3413_2644	b2562	RefSeq Protein ID
ER3413_4603	ER3413_4603	Ensembl Gene ID
ER3413_4603	AIZ54275	Ensembl Protein ID
ER3413_4603	shoB	Gene Name
ER3413_4603	b4687	RefSeq Protein ID
ER3413_2645	ER3413_2645	Ensembl Gene ID
ER3413_2645	AIZ52382	Ensembl Protein ID
ER3413_2645	acpS	Gene Name
ER3413_2645	b2563	RefSeq Protein ID
ER3413_2646	ER3413_2646	Ensembl Gene ID
ER3413_2646	AIZ52383	Ensembl Protein ID
ER3413_2646	pdxJ	Gene Name
ER3413_2646	b2564	RefSeq Protein ID
ER3413_2647	ER3413_2647	Ensembl Gene ID
ER3413_2647	AIZ52384	Ensembl Protein ID
ER3413_2647	recO	Gene Name
ER3413_2647	b2565	RefSeq Protein ID
ER3413_2648	ER3413_2648	Ensembl Gene ID
ER3413_2648	AIZ52385	Ensembl Protein ID
ER3413_2648	era	Gene Name
ER3413_2648	b2566	RefSeq Protein ID
ER3413_2649	ER3413_2649	Ensembl Gene ID
ER3413_2649	AIZ52386	Ensembl Protein ID
ER3413_2649	rnc	Gene Name
ER3413_2649	b2567	RefSeq Protein ID
ER3413_2650	ER3413_2650	Ensembl Gene ID
ER3413_2650	AIZ52388	Ensembl Protein ID
ER3413_2650	lepB	Gene Name
ER3413_2650	b2568	RefSeq Protein ID
ER3413_2651	ER3413_2651	Ensembl Gene ID
ER3413_2651	AIZ52389	Ensembl Protein ID
ER3413_2651	lepA	Gene Name
ER3413_2651	b2569	RefSeq Protein ID
ER3413_2652	ER3413_2652	Ensembl Gene ID
ER3413_2652	AIZ52390	Ensembl Protein ID
ER3413_2652	rseC	Gene Name
ER3413_2652	b2570	RefSeq Protein ID
ER3413_2653	ER3413_2653	Ensembl Gene ID
ER3413_2653	AIZ52391	Ensembl Protein ID
ER3413_2653	rseB	Gene Name
ER3413_2653	b2571	RefSeq Protein ID
ER3413_2654	ER3413_2654	Ensembl Gene ID
ER3413_2654	AIZ52392	Ensembl Protein ID
ER3413_2654	rseA	Gene Name
ER3413_2654	b2572	RefSeq Protein ID
ER3413_2655	ER3413_2655	Ensembl Gene ID
ER3413_2655	AIZ52393	Ensembl Protein ID
ER3413_2655	rpoE	Gene Name
ER3413_2655	b2573	RefSeq Protein ID
ER3413_2657	ER3413_2657	Ensembl Gene ID
ER3413_2657	AIZ52395	Ensembl Protein ID
ER3413_2657	nadB	Gene Name
ER3413_2657	b2574	RefSeq Protein ID
ER3413_2656	ER3413_2656	Ensembl Gene ID
ER3413_2656	AIZ52394	Ensembl Protein ID
ER3413_2656	yfiC	Gene Name
ER3413_2656	b2575	RefSeq Protein ID
ER3413_2658	ER3413_2658	Ensembl Gene ID
ER3413_2658	AIZ52396	Ensembl Protein ID
ER3413_2658	srmB	Gene Name
ER3413_2658	b2576	RefSeq Protein ID
ER3413_2659	ER3413_2659	Ensembl Gene ID
ER3413_2659	AIZ52397	Ensembl Protein ID
ER3413_2659	yfiE	Gene Name
ER3413_2659	b2577	RefSeq Protein ID
ER3413_2660	ER3413_2660	Ensembl Gene ID
ER3413_2660	AIZ52399	Ensembl Protein ID
ER3413_2660	eamB	Gene Name
ER3413_2660	b2578	RefSeq Protein ID
ER3413_2661	ER3413_2661	Ensembl Gene ID
ER3413_2661	AIZ52400	Ensembl Protein ID
ER3413_2661	grcA	Gene Name
ER3413_2661	b2579	RefSeq Protein ID
ER3413_2662	ER3413_2662	Ensembl Gene ID
ER3413_2662	AIZ52401	Ensembl Protein ID
ER3413_2662	ung	Gene Name
ER3413_2662	b2580	RefSeq Protein ID
ER3413_2663	ER3413_2663	Ensembl Gene ID
ER3413_2663	AIZ52402	Ensembl Protein ID
ER3413_2663	yfiF	Gene Name
ER3413_2663	b2581	RefSeq Protein ID
ER3413_2664	ER3413_2664	Ensembl Gene ID
ER3413_2664	AIZ52403	Ensembl Protein ID
ER3413_2664	trxC	Gene Name
ER3413_2664	b2582	RefSeq Protein ID
ER3413_2665	ER3413_2665	Ensembl Gene ID
ER3413_2665	AIZ52404	Ensembl Protein ID
ER3413_2665	yfiP	Gene Name
ER3413_2665	b2583	RefSeq Protein ID
ER3413_2666	ER3413_2666	Ensembl Gene ID
ER3413_2666	AIZ52405	Ensembl Protein ID
ER3413_2666	pka	Gene Name
ER3413_2666	b2584	RefSeq Protein ID
ER3413_2667	ER3413_2667	Ensembl Gene ID
ER3413_2667	AIZ52406	Ensembl Protein ID
ER3413_2667	pssA	Gene Name
ER3413_2667	b2585	RefSeq Protein ID
ER3413_2669	ER3413_2669	Ensembl Gene ID
ER3413_2669	AIZ52408	Ensembl Protein ID
ER3413_2669	yfiM	Gene Name
ER3413_2669	b2586	RefSeq Protein ID
ER3413_2668	ER3413_2668	Ensembl Gene ID
ER3413_2668	AIZ52407	Ensembl Protein ID
ER3413_2668	kgtP	Gene Name
ER3413_2668	b2587	RefSeq Protein ID
ER3413_2675	ER3413_2675	Ensembl Gene ID
ER3413_2675	AIZ52410	Ensembl Protein ID
ER3413_2675	clpB	Gene Name
ER3413_2675	b2592	RefSeq Protein ID
ER3413_2676	ER3413_2676	Ensembl Gene ID
ER3413_2676	AIZ52411	Ensembl Protein ID
ER3413_2676	yfiH	Gene Name
ER3413_2676	b2593	RefSeq Protein ID
ER3413_2677	ER3413_2677	Ensembl Gene ID
ER3413_2677	AIZ52412	Ensembl Protein ID
ER3413_2677	rluD	Gene Name
ER3413_2677	b2594	RefSeq Protein ID
ER3413_2678	ER3413_2678	Ensembl Gene ID
ER3413_2678	AIZ52413	Ensembl Protein ID
ER3413_2678	bamD	Gene Name
ER3413_2678	b2595	RefSeq Protein ID
ER3413_2679	ER3413_2679	Ensembl Gene ID
ER3413_2679	AIZ52414	Ensembl Protein ID
ER3413_2679	raiA	Gene Name
ER3413_2679	b2597	RefSeq Protein ID
ER3413_4576	ER3413_4576	Ensembl Gene ID
ER3413_4576	AIZ54245	Ensembl Protein ID
ER3413_4576	pheL	Gene Name
ER3413_4576	b2598	RefSeq Protein ID
ER3413_2680	ER3413_2680	Ensembl Gene ID
ER3413_2680	AIZ52416	Ensembl Protein ID
ER3413_2680	pheA	Gene Name
ER3413_2680	b2599	RefSeq Protein ID
ER3413_2681	ER3413_2681	Ensembl Gene ID
ER3413_2681	AIZ52417	Ensembl Protein ID
ER3413_2681	tyrA	Gene Name
ER3413_2681	b2600	RefSeq Protein ID
ER3413_2682	ER3413_2682	Ensembl Gene ID
ER3413_2682	AIZ52418	Ensembl Protein ID
ER3413_2682	aroF	Gene Name
ER3413_2682	b2601	RefSeq Protein ID
ER3413_2683	ER3413_2683	Ensembl Gene ID
ER3413_2683	AIZ52419	Ensembl Protein ID
ER3413_2683	yfiL	Gene Name
ER3413_2683	b2602	RefSeq Protein ID
ER3413_2684	ER3413_2684	Ensembl Gene ID
ER3413_2684	AIZ52420	Ensembl Protein ID
ER3413_2684	yfiR	Gene Name
ER3413_2684	b2603	RefSeq Protein ID
ER3413_2685	ER3413_2685	Ensembl Gene ID
ER3413_2685	AIZ52421	Ensembl Protein ID
ER3413_2685	yfiN	Gene Name
ER3413_2685	b2604	RefSeq Protein ID
ER3413_2686	ER3413_2686	Ensembl Gene ID
ER3413_2686	AIZ52422	Ensembl Protein ID
ER3413_2686	yfiB	Gene Name
ER3413_2686	b2605	RefSeq Protein ID
ER3413_2687	ER3413_2687	Ensembl Gene ID
ER3413_2687	AIZ52423	Ensembl Protein ID
ER3413_2687	rplS	Gene Name
ER3413_2687	b2606	RefSeq Protein ID
ER3413_2688	ER3413_2688	Ensembl Gene ID
ER3413_2688	AIZ52424	Ensembl Protein ID
ER3413_2688	trmD	Gene Name
ER3413_2688	b2607	RefSeq Protein ID
ER3413_2689	ER3413_2689	Ensembl Gene ID
ER3413_2689	AIZ52425	Ensembl Protein ID
ER3413_2689	rimM	Gene Name
ER3413_2689	b2608	RefSeq Protein ID
ER3413_2690	ER3413_2690	Ensembl Gene ID
ER3413_2690	AIZ52426	Ensembl Protein ID
ER3413_2690	rpsP	Gene Name
ER3413_2690	b2609	RefSeq Protein ID
ER3413_2691	ER3413_2691	Ensembl Gene ID
ER3413_2691	AIZ52427	Ensembl Protein ID
ER3413_2691	ffh	Gene Name
ER3413_2691	b2610	RefSeq Protein ID
ER3413_2692	ER3413_2692	Ensembl Gene ID
ER3413_2692	AIZ52428	Ensembl Protein ID
ER3413_2692	ypjD	Gene Name
ER3413_2692	b2611	RefSeq Protein ID
ER3413_2693	ER3413_2693	Ensembl Gene ID
ER3413_2693	AIZ52429	Ensembl Protein ID
ER3413_2693	yfjD	Gene Name
ER3413_2693	b4461	RefSeq Protein ID
ER3413_2694	ER3413_2694	Ensembl Gene ID
ER3413_2694	AIZ52430	Ensembl Protein ID
ER3413_2694	grpE	Gene Name
ER3413_2694	b2614	RefSeq Protein ID
ER3413_2696	ER3413_2696	Ensembl Gene ID
ER3413_2696	AIZ52431	Ensembl Protein ID
ER3413_2696	nadK	Gene Name
ER3413_2696	b2615	RefSeq Protein ID
ER3413_2697	ER3413_2697	Ensembl Gene ID
ER3413_2697	AIZ52432	Ensembl Protein ID
ER3413_2697	recN	Gene Name
ER3413_2697	b2616	RefSeq Protein ID
ER3413_2698	ER3413_2698	Ensembl Gene ID
ER3413_2698	AIZ52433	Ensembl Protein ID
ER3413_2698	bamE	Gene Name
ER3413_2698	b2617	RefSeq Protein ID
ER3413_2699	ER3413_2699	Ensembl Gene ID
ER3413_2699	AIZ52434	Ensembl Protein ID
ER3413_2699	ratB	Gene Name
ER3413_2699	b2618	RefSeq Protein ID
ER3413_2700	ER3413_2700	Ensembl Gene ID
ER3413_2700	AIZ52437	Ensembl Protein ID
ER3413_2700	ratA	Gene Name
ER3413_2700	b2619	RefSeq Protein ID
ER3413_2701	ER3413_2701	Ensembl Gene ID
ER3413_2701	AIZ52438	Ensembl Protein ID
ER3413_2701	smpB	Gene Name
ER3413_2701	b2620	RefSeq Protein ID
ER3413_2702	ER3413_2702	Ensembl Gene ID
ER3413_2702	AIZ52439	Ensembl Protein ID
ER3413_2702	intA	Gene Name
ER3413_2702	b2622	RefSeq Protein ID
ER3413_2703	ER3413_2703	Ensembl Gene ID
ER3413_2703	AIZ52440	Ensembl Protein ID
ER3413_2703	yfjH	Gene Name
ER3413_2703	b2623	RefSeq Protein ID
ER3413_4532	ER3413_4532	Ensembl Gene ID
ER3413_4532	AIZ54197	Ensembl Protein ID
ER3413_4532	alpA	Gene Name
ER3413_4532	b2624	RefSeq Protein ID
ER3413_2704	ER3413_2704	Ensembl Gene ID
ER3413_2704	AIZ52441	Ensembl Protein ID
ER3413_2704	yfjI	Gene Name
ER3413_2704	b2625	RefSeq Protein ID
ER3413_4574	ER3413_4574	Ensembl Gene ID
ER3413_4574	AIZ54243	Ensembl Protein ID
ER3413_4574	yfjJ	Gene Name
ER3413_4574	b2626	RefSeq Protein ID
ER3413_2705	ER3413_2705	Ensembl Gene ID
ER3413_2705	AIZ52442	Ensembl Protein ID
ER3413_2705	yfjK	Gene Name
ER3413_2705	b2627	RefSeq Protein ID
ER3413_2706	ER3413_2706	Ensembl Gene ID
ER3413_2706	AIZ52443	Ensembl Protein ID
ER3413_2706	yfjL	Gene Name
ER3413_2706	b2628	RefSeq Protein ID
ER3413_2707	ER3413_2707	Ensembl Gene ID
ER3413_2707	AIZ52444	Ensembl Protein ID
ER3413_2707	yfjM	Gene Name
ER3413_2707	b2629	RefSeq Protein ID
ER3413_2708	ER3413_2708	Ensembl Gene ID
ER3413_2708	AIZ52445	Ensembl Protein ID
ER3413_2708	rnlA	Gene Name
